solver,instance,status,objval_reported,objbound,solvertime,totaltime,filename,objval_solution,max_linear_violation,max_soc_violation,max_socrot_violation,validator_status,validator_objval,solvers_gap,validation_gap,gap_ratio,optimal_and_badgap,bad_viol,now_optimal
PAJ_MSD_CPLEX_tols_0GAP_MOSEK,sssd-strong-25-8.cbf,Optimal,500753.2262,500753.2262,543.1221631,543.122489,PAJ_MSD_CPLEX_tols_0GAP_MOSEK.sssd-strong-25-8.txt,500753.2262,0,0,6.64E-08,Optimal,500753.0868,0.00E+00,2.79E-07,#DIV/0!,,,
PAJ_MSD_CPLEX_tols_0GAP_MOSEK,sssd-strong-15-4.cbf,Optimal,327997.8861,327997.8861,4.74067688,4.740936995,PAJ_MSD_CPLEX_tols_0GAP_MOSEK.sssd-strong-15-4.txt,327997.8861,0,0,5.50E-08,Optimal,327997.7645,0.00E+00,3.71E-07,#DIV/0!,,,
PAJ_MSD_CPLEX_tols_0GAP_MOSEK,sssd-strong-20-8.cbf,Optimal,600350.2386,600350.2386,280.3975692,280.3979349,PAJ_MSD_CPLEX_tols_0GAP_MOSEK.sssd-strong-20-8.txt,600350.2386,0,0,5.30E-08,Optimal,600349.5576,0.00E+00,1.13E-06,#DIV/0!,,,
PAJ_MSD_CPLEX_tols_0GAP_MOSEK,sssd-strong-30-8.cbf,Optimal,528766.2342,528766.2342,773.389061,773.3894331,PAJ_MSD_CPLEX_tols_0GAP_MOSEK.sssd-strong-30-8.txt,528766.2342,0,0,4.15E-08,Optimal,528766.2561,0.00E+00,4.13E-08,#DIV/0!,,,
PAJ_MSD_CPLEX_tols_0GAP_MOSEK,sssd-weak-20-4.cbf,Optimal,287810.4485,287810.4485,0.493319035,0.493561029,PAJ_MSD_CPLEX_tols_0GAP_MOSEK.sssd-weak-20-4.txt,287810.4485,1.11E-16,0,3.00E-08,Optimal,287810.3021,0.00E+00,5.09E-07,#DIV/0!,,,
PAJ_MSD_CPLEX_tols_0GAP_MOSEK,sssd-weak-30-4.cbf,Optimal,264127.5916,264127.5916,4.531575918,4.53182888,PAJ_MSD_CPLEX_tols_0GAP_MOSEK.sssd-weak-30-4.txt,264127.5916,8.88E-16,0,2.51E-08,Optimal,264127.5149,0.00E+00,2.90E-07,#DIV/0!,,,
PAJ_MSD_CPLEX_tols_0GAP_MOSEK,sssd-strong-25-4.cbf,Optimal,311721.1207,311721.1207,0.347738981,0.347975969,PAJ_MSD_CPLEX_tols_0GAP_MOSEK.sssd-strong-25-4.txt,311721.1207,0,0,1.89E-08,Optimal,311721.025,0.00E+00,3.07E-07,#DIV/0!,,,
PAJ_MSD_CPLEX_tols_0GAP_MOSEK,sssd-strong-15-8.cbf,Optimal,622512.7226,622512.7226,271.084038,271.084404,PAJ_MSD_CPLEX_tols_0GAP_MOSEK.sssd-strong-15-8.txt,622512.7226,0,0,1.75E-08,Optimal,622512.1136,0.00E+00,9.78E-07,#DIV/0!,,,
PAJ_MSD_CPLEX_tols_0GAP_MOSEK,ck_n50_m20_o3_5.cbf,Optimal,13652,13652,0.571666956,0.572089911,PAJ_MSD_CPLEX_tols_0GAP_MOSEK.ck_n50_m20_o3_5.txt,13652,0,0,1.73E-08,Optimal,13652,0.00E+00,0.00E+00,#DIV/0!,,,
PAJ_MSD_CPLEX_tols_0GAP_MOSEK,sssd-weak-15-8.cbf,Optimal,622512.7251,622512.7251,207.1531188,207.153434,PAJ_MSD_CPLEX_tols_0GAP_MOSEK.sssd-weak-15-8.txt,622512.7251,1.11E-16,0,1.57E-08,Optimal,622512.6932,0.00E+00,5.12E-08,#DIV/0!,,,
PAJ_MSD_CPLEX_tols_0GAP_MOSEK,sssd-weak-30-8.cbf,Optimal,528766.2632,528766.2632,827.7488508,827.7491181,PAJ_MSD_CPLEX_tols_0GAP_MOSEK.sssd-weak-30-8.txt,528766.2632,1.11E-16,0,1.50E-08,Optimal,528766.1495,0.00E+00,2.15E-07,#DIV/0!,,,
PAJ_MSD_CPLEX_tols_0GAP_MOSEK,sssd-strong-20-4.cbf,Optimal,287810.4602,287810.4602,0.581767797,0.582005978,PAJ_MSD_CPLEX_tols_0GAP_MOSEK.sssd-strong-20-4.txt,287810.4602,0,0,1.20E-08,Optimal,287810.3415,0.00E+00,4.12E-07,#DIV/0!,,,
PAJ_MSD_CPLEX_tols_0GAP_MOSEK,20_0_5_w.cbf,Optimal,3.78E+06,3.78E+06,28.04344201,28.04572201,PAJ_MSD_CPLEX_tols_0GAP_MOSEK.20_0_5_w.txt,3.78E+06,3.94E-07,0,8.90E-09,Optimal,3.78E+06,0.00E+00,5.37E-09,#DIV/0!,,,
PAJ_MSD_CPLEX_tols_0GAP_MOSEK,10_0_5_w.cbf,Optimal,1.96E+06,1.96E+06,2.374675989,2.375834942,PAJ_MSD_CPLEX_tols_0GAP_MOSEK.10_0_5_w.txt,1.96E+06,1.14E-07,0,6.14E-09,Optimal,1.96E+06,0.00E+00,2.68E-10,#DIV/0!,,,
PAJ_MSD_CPLEX_tols_0GAP_MOSEK,achtziger_stolpe07-5.3flowc.cbf,Optimal,7.7160522,7.716052157,3.686737061,3.687251806,PAJ_MSD_CPLEX_tols_0GAP_MOSEK.achtziger_stolpe07-5.3flowc.txt,7.7160522,1.68E-09,0,2.83E-10,Optimal,7.716052324,5.57E-09,2.16E-08,3.88E+00,,,
PAJ_MSD_CPLEX_tols_0GAP_MOSEK,achtziger_stolpe06-6.1flowc.cbf,Optimal,1.85634062,1.856340197,0.114524126,0.114777088,PAJ_MSD_CPLEX_tols_0GAP_MOSEK.achtziger_stolpe06-6.1flowc.txt,1.85634062,5.38E-09,0,2.89E-17,Optimal,1.856340225,2.28E-07,1.50E-08,6.57E-02,,,
PAJ_MSD_CPLEX_tols_0GAP_MOSEK,robust_100_0.cbf,Optimal,-0.097460453,-0.097460846,241.8369901,241.8372331,PAJ_MSD_CPLEX_tols_0GAP_MOSEK.robust_100_0.txt,-0.097460453,6.20E-09,0,0,Optimal,-0.097460453,4.04E-06,4.04E-06,1.00E+00,,,
PAJ_MSD_CPLEX_tols_0GAP_MOSEK,classical_50_0.cbf,Optimal,-0.090741415,-0.090741701,26.05910611,26.05934215,PAJ_MSD_CPLEX_tols_0GAP_MOSEK.classical_50_0.txt,-0.090741415,1.53E-08,0,0,Optimal,-0.090741415,3.15E-06,3.15E-06,1.00E+00,,,
PAJ_MSD_CPLEX_tols_0GAP_MOSEK,shortfall_100_0.cbf,Optimal,-1.114112248,-1.114113244,1306.324929,1306.325197,PAJ_MSD_CPLEX_tols_0GAP_MOSEK.shortfall_100_0.txt,-1.114112248,1.91E-09,0,0,Optimal,-1.114112248,8.94E-07,8.94E-07,1.00E+00,,,
PAJ_MSD_CPLEX_tols_0GAP_MOSEK,shortfall_40_0.cbf,Optimal,-1.0832168,-1.083217569,1.993714809,1.993988037,PAJ_MSD_CPLEX_tols_0GAP_MOSEK.shortfall_40_0.txt,-1.0832168,5.35E-09,0,0,Optimal,-1.0832168,7.10E-07,7.10E-07,1.00E+00,,,
PAJ_MSD_CPLEX_tols_0GAP_MOSEK,classical_50_1.cbf,Optimal,-0.094760225,-0.094760248,5.28916502,5.289412975,PAJ_MSD_CPLEX_tols_0GAP_MOSEK.classical_50_1.txt,-0.094760225,1.68E-08,0,0,Optimal,-0.094760225,2.36E-07,2.36E-07,1.00E+00,,,
PAJ_MSD_CPLEX_tols_0GAP_MOSEK,classical_40_0.cbf,Optimal,-0.081521061,-0.081521075,1.140939951,1.141168833,PAJ_MSD_CPLEX_tols_0GAP_MOSEK.classical_40_0.txt,-0.081521061,1.14E-09,0,0,Optimal,-0.081521061,1.71E-07,1.71E-07,1.00E+00,,,
PAJ_MSD_CPLEX_tols_0GAP_MOSEK,shortfall_50_0.cbf,Optimal,-1.095423587,-1.095423734,35.19067407,35.19092298,PAJ_MSD_CPLEX_tols_0GAP_MOSEK.shortfall_50_0.txt,-1.095423587,6.72E-10,0,0,Optimal,-1.095423587,1.34E-07,1.34E-07,1.00E+00,,,
PAJ_MSD_CPLEX_tols_0GAP_MOSEK,classical_50_2.cbf,Optimal,-0.090527973,-0.090527984,4.196125984,4.196362019,PAJ_MSD_CPLEX_tols_0GAP_MOSEK.classical_50_2.txt,-0.090527973,4.03E-09,0,0,Optimal,-0.090527973,1.18E-07,1.18E-07,1.00E+00,,,
PAJ_MSD_CPLEX_tols_0GAP_MOSEK,uflquad-psc-30-300.cbf,Optimal,760.3500405,760.3496393,333.388922,333.4296041,PAJ_MSD_CPLEX_tols_0GAP_MOSEK.uflquad-psc-30-300.txt,760.3500405,6.25E-10,0,0,Optimal,760.3497003,5.28E-07,8.03E-08,1.52E-01,,,
PAJ_MSD_CPLEX_tols_0GAP_MOSEK,uflquad-psc-30-200.cbf,Optimal,554.9149375,554.9146684,66.90075207,66.93044901,PAJ_MSD_CPLEX_tols_0GAP_MOSEK.uflquad-psc-30-200.txt,554.9149375,6.01E-10,0,0,Optimal,554.914702,4.85E-07,6.07E-08,1.25E-01,,,
PAJ_MSD_CPLEX_tols_0GAP_MOSEK,uflquad-nopsc-30-100.cbf,Optimal,355.2412225,355.2403313,1167.249268,1167.266922,PAJ_MSD_CPLEX_tols_0GAP_MOSEK.uflquad-nopsc-30-100.txt,355.2412225,4.57E-09,0,0,Optimal,355.2403495,2.51E-06,5.10E-08,2.03E-02,,,
PAJ_MSD_CPLEX_tols_0GAP_MOSEK,uflquad-psc-30-100.cbf,Optimal,355.2409185,355.2403365,39.78516698,39.80207705,PAJ_MSD_CPLEX_tols_0GAP_MOSEK.uflquad-psc-30-100.txt,355.2409185,2.59E-09,0,0,Optimal,355.2403495,1.64E-06,3.63E-08,2.22E-02,,,
PAJ_MSD_CPLEX_tols_0GAP_MOSEK,estein4_nr22.cbf,Optimal,0.50328619,0.503286176,0.031599045,0.031774044,PAJ_MSD_CPLEX_tols_0GAP_MOSEK.estein4_nr22.txt,0.50328619,2.03E-09,0,0,Optimal,0.50328619,2.92E-08,2.92E-08,1.00E+00,,,
PAJ_MSD_CPLEX_tols_0GAP_MOSEK,uflquad-nopsc-20-100.cbf,Optimal,399.5375395,399.5371017,610.4315729,610.438271,PAJ_MSD_CPLEX_tols_0GAP_MOSEK.uflquad-nopsc-20-100.txt,399.5375395,3.62E-09,0,0,Optimal,399.5371108,1.10E-06,2.28E-08,2.08E-02,,,
PAJ_MSD_CPLEX_tols_0GAP_MOSEK,estein4_B.cbf,Optimal,1.188086061,1.188086036,0.037240028,0.037441015,PAJ_MSD_CPLEX_tols_0GAP_MOSEK.estein4_B.txt,1.188086061,7.17E-09,0,0,Optimal,1.188086061,2.08E-08,2.08E-08,1.00E+00,,,
PAJ_MSD_CPLEX_tols_0GAP_MOSEK,uflquad-psc-20-100.cbf,Optimal,399.5373159,399.5371042,14.29596686,14.302495,PAJ_MSD_CPLEX_tols_0GAP_MOSEK.uflquad-psc-20-100.txt,399.5373159,1.54E-09,0,0,Optimal,399.5371108,5.30E-07,1.66E-08,3.12E-02,,,
PAJ_MSD_CPLEX_tols_0GAP_MOSEK,estein4_C.cbf,Optimal,1.072693702,1.072693687,0.04784584,0.048052073,PAJ_MSD_CPLEX_tols_0GAP_MOSEK.estein4_C.txt,1.072693702,8.08E-09,0,0,Optimal,1.072693702,1.47E-08,1.47E-08,1.00E+00,,,
PAJ_MSD_CPLEX_tols_0GAP_MOSEK,uflquad-psc-20-150.cbf,Optimal,568.7167788,568.7167192,27.43832707,27.45553803,PAJ_MSD_CPLEX_tols_0GAP_MOSEK.uflquad-psc-20-150.txt,568.7167788,2.86E-10,0,0,Optimal,568.7167265,1.05E-07,1.29E-08,1.23E-01,,,
PAJ_MSD_CPLEX_tols_0GAP_MOSEK,uflquad-psc-10-150.cbf,Optimal,709.6482792,709.6475691,6.25513196,6.260265112,PAJ_MSD_CPLEX_tols_0GAP_MOSEK.uflquad-psc-10-150.txt,709.6482792,8.17E-09,0,0,Optimal,709.6475774,1.00E-06,1.17E-08,1.17E-02,,,
PAJ_MSD_CPLEX_tols_0GAP_MOSEK,shortfall_50_1.cbf,Optimal,-1.101822755,-1.101822766,2.418701887,2.418948174,PAJ_MSD_CPLEX_tols_0GAP_MOSEK.shortfall_50_1.txt,-1.101822755,5.57E-11,0,0,Optimal,-1.101822755,1.00E-08,1.00E-08,1.00E+00,,,
PAJ_MSD_CPLEX_tols_0GAP_MOSEK,clay0205m.cbf,Optimal,8092.50008,8092.5,7.245226145,7.247355938,PAJ_MSD_CPLEX_tols_0GAP_MOSEK.clay0205m.txt,8092.50008,0,0,0,Optimal,8092.50008,9.94E-09,9.94E-09,1.00E+00,,,
PAJ_MSD_CPLEX_tols_0GAP_MOSEK,uflquad-nopsc-10-150.cbf,Optimal,709.6477762,709.6475704,97.38569117,97.3908689,PAJ_MSD_CPLEX_tols_0GAP_MOSEK.uflquad-nopsc-10-150.txt,709.6477762,2.64E-09,0,0,Optimal,709.6475774,2.90E-07,9.83E-09,3.39E-02,,,
PAJ_MSD_CPLEX_tols_0GAP_MOSEK,estein5_A.cbf,Optimal,1.045372497,1.045372487,0.795395136,0.795650005,PAJ_MSD_CPLEX_tols_0GAP_MOSEK.estein5_A.txt,1.045372497,1.37E-09,0,0,Optimal,1.045372476,1.03E-08,9.68E-09,9.35E-01,,,
PAJ_MSD_CPLEX_tols_0GAP_MOSEK,estein5_B.cbf,Optimal,1.193159908,1.193159902,0.35580492,0.356055975,PAJ_MSD_CPLEX_tols_0GAP_MOSEK.estein5_B.txt,1.193159908,1.31E-09,0,0,Optimal,1.193159894,4.83E-09,7.47E-09,1.55E+00,,,
PAJ_MSD_CPLEX_tols_0GAP_MOSEK,estein4_A.cbf,Optimal,0.801365501,0.801365495,0.042001963,0.042198181,PAJ_MSD_CPLEX_tols_0GAP_MOSEK.estein4_A.txt,0.801365501,1.40E-09,0,0,Optimal,0.801365501,7.24E-09,7.24E-09,1.00E+00,,,
PAJ_MSD_CPLEX_tols_0GAP_MOSEK,uflquad-nopsc-10-100.cbf,Optimal,540.2877138,540.2875177,38.56379104,38.57535601,PAJ_MSD_CPLEX_tols_0GAP_MOSEK.uflquad-nopsc-10-100.txt,540.2877138,1.52E-08,0,0,Optimal,540.2875211,3.63E-07,6.21E-09,1.71E-02,,,
PAJ_MSD_CPLEX_tols_0GAP_MOSEK,estein5_C.cbf,Optimal,1.499077952,1.499077934,0.3249681,0.325214863,PAJ_MSD_CPLEX_tols_0GAP_MOSEK.estein5_C.txt,1.499077952,5.19E-09,0,0,Optimal,1.499077925,1.17E-08,6.21E-09,5.31E-01,,,
PAJ_MSD_CPLEX_tols_0GAP_MOSEK,uflquad-psc-10-100.cbf,Optimal,540.2875484,540.2875193,3.374859095,3.37825799,PAJ_MSD_CPLEX_tols_0GAP_MOSEK.uflquad-psc-10-100.txt,540.2875484,7.25E-10,0,0,Optimal,540.2875211,5.39E-08,3.33E-09,6.17E-02,,,
PAJ_MSD_CPLEX_tols_0GAP_MOSEK,pp-n10-d10.cbf,Optimal,72.48127971,72.48127631,0.035416842,0.035625935,PAJ_MSD_CPLEX_tols_0GAP_MOSEK.pp-n10-d10.txt,72.48127971,0,0,0,Optimal,72.48127654,4.68E-08,3.06E-09,6.54E-02,,,
PAJ_MSD_CPLEX_tols_0GAP_MOSEK,estein5_nr21.cbf,Optimal,1.818179309,1.8181793,1.773164988,1.773424864,PAJ_MSD_CPLEX_tols_0GAP_MOSEK.estein5_nr21.txt,1.818179309,1.34E-09,0,0,Optimal,1.818179297,4.74E-09,2.04E-09,4.31E-01,,,
PAJ_MSD_CPLEX_tols_0GAP_MOSEK,shortfall_20_0.cbf,Optimal,-1.090489462,-1.090489464,0.108697176,0.108952045,PAJ_MSD_CPLEX_tols_0GAP_MOSEK.shortfall_20_0.txt,-1.090489462,1.11E-16,0,0,Optimal,-1.090489462,1.96E-09,1.96E-09,1.00E+00,,,
PAJ_MSD_CPLEX_tols_0GAP_MOSEK,estein5_nr1.cbf,Optimal,1.664399329,1.664399316,0.254991055,0.255236864,PAJ_MSD_CPLEX_tols_0GAP_MOSEK.estein5_nr1.txt,1.664399329,2.39E-09,0,0,Optimal,1.664399314,7.87E-09,1.20E-09,1.52E-01,,,
PAJ_MSD_CPLEX_tols_0GAP_MOSEK,clay0305h.cbf,Optimal,8092.500031,8092.5,132.2387738,132.2420242,PAJ_MSD_CPLEX_tols_0GAP_MOSEK.clay0305h.txt,8092.500031,1.42E-07,0,0,Optimal,8092.500001,3.83E-09,1.20E-10,3.12E-02,,,
PAJ_MSD_CPLEX_tols_0GAP_MOSEK,clay0204h.cbf,Optimal,6545,6545,7.72465682,7.726807833,PAJ_MSD_CPLEX_tols_0GAP_MOSEK.clay0204h.txt,6545,5.86E-08,0,0,Optimal,6545,3.41E-13,2.78E-11,8.16E+01,,,
PAJ_MSD_CPLEX_tols_0GAP_MOSEK,clay0204m.cbf,Optimal,6545,6545,3.864532948,3.866069078,PAJ_MSD_CPLEX_tols_0GAP_MOSEK.clay0204m.txt,6545,1.60E-11,0,0,Optimal,6545,2.39E-11,2.39E-11,1.00E+00,,,
PAJ_MSD_CPLEX_tols_0GAP_MOSEK,clay0305m.cbf,Optimal,8092.5,8092.5,20.88559508,20.88750005,PAJ_MSD_CPLEX_tols_0GAP_MOSEK.clay0305m.txt,8092.5,0,0,0,Optimal,8092.5,7.42E-12,7.41E-12,9.99E-01,,,
PAJ_MSD_CPLEX_tols_0GAP_MOSEK,ck_n50_m10_o1_5.cbf,Optimal,19331,19331,0.347657919,0.347984791,PAJ_MSD_CPLEX_tols_0GAP_MOSEK.ck_n50_m10_o1_5.txt,19331,0,0,0,Optimal,19331,0.00E+00,0.00E+00,#DIV/0!,,,
PAJ_MSD_CPLEX_tols_0GAP_MOSEK,ck_n50_m10_o3_5.cbf,Optimal,18596,18596,0.61344409,0.613763094,PAJ_MSD_CPLEX_tols_0GAP_MOSEK.ck_n50_m10_o3_5.txt,18596,0,0,0,Optimal,18596,0.00E+00,0.00E+00,#DIV/0!,,,
PAJ_MSD_CPLEX_tols_0GAP_MOSEK,ck_n50_m20_o1_5.cbf,Optimal,14635,14635,0.448285818,0.448732853,PAJ_MSD_CPLEX_tols_0GAP_MOSEK.ck_n50_m20_o1_5.txt,14635,0,0,0,Optimal,14635,0.00E+00,0.00E+00,#DIV/0!,,,
PAJ_MSD_CPLEX_tols_0GAP_MOSEK,ck_n75_m10_o1_5.cbf,Optimal,30802,30802,4.447227001,4.447576046,PAJ_MSD_CPLEX_tols_0GAP_MOSEK.ck_n75_m10_o1_5.txt,30802,1.42E-14,0,0,Optimal,30802,0.00E+00,0.00E+00,#DIV/0!,,,
PAJ_MSD_CPLEX_tols_0GAP_MOSEK,ck_n75_m10_o3_5.cbf,Optimal,29489,29489,18.25226212,18.25266004,PAJ_MSD_CPLEX_tols_0GAP_MOSEK.ck_n75_m10_o3_5.txt,29489,5.68E-14,0,0,Optimal,29489,0.00E+00,0.00E+00,#DIV/0!,,,
PAJ_MSD_CPLEX_tols_0GAP_MOSEK,ck_n75_m10_o5_5.cbf,Optimal,29070,29070,6.69246316,6.692837954,PAJ_MSD_CPLEX_tols_0GAP_MOSEK.ck_n75_m10_o5_5.txt,29070,2.84E-14,0,0,Optimal,29070,0.00E+00,0.00E+00,#DIV/0!,,,
PAJ_MSD_CPLEX_tols_0GAP_MOSEK,ck_n75_m20_o1_5.cbf,Optimal,27332,27332,14.01565504,14.0162251,PAJ_MSD_CPLEX_tols_0GAP_MOSEK.ck_n75_m20_o1_5.txt,27332,1.42E-14,0,0,Optimal,27332,0.00E+00,0.00E+00,#DIV/0!,,,
PAJ_MSD_CPLEX_tols_0GAP_MOSEK,ck_n75_m20_o3_5.cbf,Optimal,25584,25584,47.15274286,47.1532588,PAJ_MSD_CPLEX_tols_0GAP_MOSEK.ck_n75_m20_o3_5.txt,25584,2.84E-14,0,0,Optimal,25584,0.00E+00,0.00E+00,#DIV/0!,,,
PAJ_MSD_CPLEX_tols_0GAP_MOSEK,ck_n75_m20_o5_5.cbf,Optimal,24838,24838,32.359761,32.36028099,PAJ_MSD_CPLEX_tols_0GAP_MOSEK.ck_n75_m20_o5_5.txt,24838,2.12E-06,0,0,Optimal,24838,0.00E+00,0.00E+00,#DIV/0!,,,
PAJ_MSD_CPLEX_tols_0GAP_MOSEK,tls2.cbf,Optimal,5.3,5.3,0.023895979,0.024374008,PAJ_MSD_CPLEX_tols_0GAP_MOSEK.tls2.txt,5.3,0,0,0,Optimal,5.3,0.00E+00,0.00E+00,#DIV/0!,,,
PAJ_MSD_CPLEX_tols_0GAP_MOSEK,achtziger_stolpe06-6.2flowc.cbf,ConicFailure,Inf,43.97373258,1.635678053,1.637937069,PAJ_MSD_CPLEX_tols_0GAP_MOSEK.achtziger_stolpe06-6.2flowc.txt, , , , , , ,#VALUE!,#VALUE!,#VALUE!,#VALUE!,,
PAJ_MSD_CPLEX_tols_0GAP_MOSEK,achtziger_stolpe06-6.5bflowc.cbf,ConicFailure,Inf,1.850347076,7.074948072,7.088052034,PAJ_MSD_CPLEX_tols_0GAP_MOSEK.achtziger_stolpe06-6.5bflowc.txt, , , , , , ,#VALUE!,#VALUE!,#VALUE!,#VALUE!,,
PAJ_MSD_CPLEX_tols_0GAP_MOSEK,achtziger_stolpe06-6.5flowc.cbf,ConicFailure,Inf,5.294575039,0.316994905,0.318255901,PAJ_MSD_CPLEX_tols_0GAP_MOSEK.achtziger_stolpe06-6.5flowc.txt, , , , , , ,#VALUE!,#VALUE!,#VALUE!,#VALUE!,,
PAJ_MSD_CPLEX_tols_0GAP_MOSEK,achtziger_stolpe07-5.1flowc.cbf,ConicFailure,Inf,40.04653144,1.439233065,1.441520214,PAJ_MSD_CPLEX_tols_0GAP_MOSEK.achtziger_stolpe07-5.1flowc.txt, , , , , , ,#VALUE!,#VALUE!,#VALUE!,#VALUE!,,
PAJ_MSD_CPLEX_tols_0GAP_MOSEK,achtziger_stolpe07-5.2bflowc.cbf,ConicFailure,Inf,28.79999994,0.63589406,0.6376791,PAJ_MSD_CPLEX_tols_0GAP_MOSEK.achtziger_stolpe07-5.2bflowc.txt, , , , , , ,#VALUE!,#VALUE!,#VALUE!,#VALUE!,,
PAJ_MSD_CPLEX_tols_0GAP_MOSEK,achtziger_stolpe07-5.2flowc.cbf,ConicFailure,Inf,46.32792184,0.054242134,0.054628849,PAJ_MSD_CPLEX_tols_0GAP_MOSEK.achtziger_stolpe07-5.2flowc.txt, , , , , , ,#VALUE!,#VALUE!,#VALUE!,#VALUE!,,
PAJ_MSD_CPLEX_tols_0GAP_MOSEK,clay0205h.cbf,ConicFailure,Inf,0,0.085470915,0.088663101,PAJ_MSD_CPLEX_tols_0GAP_MOSEK.clay0205h.txt, , , , , , ,#VALUE!,#VALUE!,#VALUE!,#VALUE!,,
PAJ_MSD_CPLEX_tols_0GAP_MOSEK,stolpe07-8.1flowc.cbf,ConicFailure,Inf,6.134055767,0.074895859,0.075423956,PAJ_MSD_CPLEX_tols_0GAP_MOSEK.stolpe07-8.1flowc.txt, , , , , , ,#VALUE!,#VALUE!,#VALUE!,#VALUE!,,
PAJ_MSD_CPLEX_tols_0GAP_MOSEK,stolpe07-8.2flowc.cbf,ConicFailure,Inf,15.66666633,0.188436985,0.189342976,PAJ_MSD_CPLEX_tols_0GAP_MOSEK.stolpe07-8.2flowc.txt, , , , , , ,#VALUE!,#VALUE!,#VALUE!,#VALUE!,,
PAJ_MSD_CPLEX_tols_0GAP_MOSEK,stolpe07-8.3flowc.cbf,ConicFailure,Inf,42.88917025,0.267127037,0.268037081,PAJ_MSD_CPLEX_tols_0GAP_MOSEK.stolpe07-8.3flowc.txt, , , , , , ,#VALUE!,#VALUE!,#VALUE!,#VALUE!,,
PAJ_MSD_CPLEX_tols_0GAP_MOSEK,uflquad-psc-30-150.cbf,Optimal,468.156164,468.1561267,20.50908494,20.53014994,PAJ_MSD_CPLEX_tols_0GAP_MOSEK.uflquad-psc-30-150.txt, , , , , , ,7.97E-08,#VALUE!,#VALUE!,#VALUE!,,
PAJ_MSD_CPLEX_0GAP_MOSEK,clay0305h.cbf,ConicFailure,26304.09571,0,1.034214973,1.037902832,PAJ_MSD_CPLEX_0GAP_MOSEK.clay0305h.txt,26304.09571,7.64E-06,0.00013914,0,Optimal,26304.0953,1.00E+00,1.00E+00,1.00E+00,,,
PAJ_MSD_CPLEX_0GAP_MOSEK,clay0303h.cbf,ConicFailure,54581.74832,0,0.35108304,0.35262394,PAJ_MSD_CPLEX_0GAP_MOSEK.clay0303h.txt,54581.74832,1.70E-09,3.83E-05,0,Optimal,54581.73857,1.00E+00,1.00E+00,1.00E+00,,,
PAJ_MSD_CPLEX_0GAP_MOSEK,clay0304h.cbf,ConicFailure,41359.60521,2160,2.139870882,2.142215967,PAJ_MSD_CPLEX_0GAP_MOSEK.clay0304h.txt,41359.60521,1.22E-07,2.71E-05,0,Optimal,41359.59934,9.48E-01,9.48E-01,1.00E+00,,,
PAJ_MSD_CPLEX_0GAP_MOSEK,tls5.cbf,Suboptimal,10.6,7.959057065,3600.011554,3600.013749,PAJ_MSD_CPLEX_0GAP_MOSEK.tls5.txt,10.6,0,3.20E-07,0,Optimal,10.6,2.49E-01,2.49E-01,1.00E+00,,,
PAJ_MSD_CPLEX_0GAP_MOSEK,classical_200_1.cbf,Suboptimal,-0.116678852,-0.123838622,3600.015479,3600.01608,PAJ_MSD_CPLEX_0GAP_MOSEK.classical_200_1.txt,-0.116678852,1.70E-08,4.31E-09,0,Optimal,-0.116678852,6.14E-02,6.14E-02,1.00E+00,,,
PAJ_MSD_CPLEX_0GAP_MOSEK,classical_200_0.cbf,Suboptimal,-0.110837005,-0.123316049,3600.015103,3600.015321,PAJ_MSD_CPLEX_0GAP_MOSEK.classical_200_0.txt,-0.110837005,7.50E-09,1.41E-09,0,Optimal,-0.110837005,1.13E-01,1.13E-01,1.00E+00,,,
PAJ_MSD_CPLEX_0GAP_MOSEK,classical_200_2.cbf,Suboptimal,-0.109934296,-0.121603897,3600.014501,3600.014711,PAJ_MSD_CPLEX_0GAP_MOSEK.classical_200_2.txt,-0.109934296,9.85E-09,1.37E-09,0,Optimal,-0.109934296,1.06E-01,1.06E-01,1.00E+00,,,
PAJ_MSD_CPLEX_0GAP_MOSEK,robust_200_1.cbf,Suboptimal,-0.142745585,-0.142816231,1589.626351,1589.626675,PAJ_MSD_CPLEX_0GAP_MOSEK.robust_200_1.txt,-0.142745585,1.60E-08,7.94E-10,0,Optimal,-0.142745585,4.95E-04,4.95E-04,1.00E+00,,,
PAJ_MSD_CPLEX_0GAP_MOSEK,robust_40_0.cbf,Suboptimal,-0.076010008,-0.076014953,0.35036993,0.350609064,PAJ_MSD_CPLEX_0GAP_MOSEK.robust_40_0.txt,-0.076010008,1.84E-09,5.37E-10,0,Optimal,-0.076010008,6.51E-05,6.51E-05,1.00E+00,,,
PAJ_MSD_CPLEX_0GAP_MOSEK,classical_20_0.cbf,Suboptimal,-0.082295154,-0.082297986,0.079314947,0.079527855,PAJ_MSD_CPLEX_0GAP_MOSEK.classical_20_0.txt,-0.082295154,1.66E-09,5.00E-10,0,Optimal,-0.082295154,3.44E-05,3.44E-05,1.00E+00,,,
PAJ_MSD_CPLEX_0GAP_MOSEK,robust_50_1.cbf,Suboptimal,-0.085694765,-0.085700907,0.378299952,0.378506899,PAJ_MSD_CPLEX_0GAP_MOSEK.robust_50_1.txt,-0.085694765,9.95E-10,3.06E-10,0,Optimal,-0.085694765,7.17E-05,7.17E-05,1.00E+00,,,
